Username,Last name,First name,Email address,Status,Started,Completed,Duration,Grade/100.00,Question 1,Response 1,Right answer 1
id_50475029,Salinas,Thomas,t.salinas@student.example.com,Finished,23 July 2025  2:31 AM,23 July 2025  2:35 AM,4 mins 25 secs,100.0,"   Variable 1: \({9,241}\)   Variable 1 per household: \({6}\)  Variable 3: \({795}\)   Variable 4: \({0.8}\)  Variable 5: \({0.67}\)            ",Seed: 861007; ans1: 636.0 [score]; ans2: 1232.8 [score]; ans3: 139847.8 [score]; ans4: 1032.5 [score]; ans5: 68.8 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 861007; ans1: 636 [score]; ans2: 9403.6 [score]; ans3: 148018.6 [score]; ans4: 7875.5 [score]; ans5: 525.0 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_50758387,Mcclain,Logan,l.mcclain@student.example.com,Finished,23 July 2025  3:51 AM,23 July 2025  4:02 AM,10 mins 33 secs,80.0,"   Variable 1: \({9,908}\)   Variable 1 per household: \({3}\)  Variable 3: \({566}\)   Variable 4: \({4.6}\)  Variable 5: \({3.09}\)            ",Seed: 82155; ans1: 452.8 [score]; ans2: 15192.3 [score]; ans3: 148620 [score]; ans4: 10205.2 [score]; ans5: 680.3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 0 | prt3-1-F | prt3-2-F; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 82155; ans1: 452.8 [score]; ans2: 41274.4 [score]; ans3: 189894.4 [score]; ans4: 27725.6 [score]; ans5: 1848.4 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_19895015,Lin,Dawn,d.lin@student.example.com,Finished,23 July 2025  7:19 AM,23 July 2025  1:25 PM,6 hours 5 mins,100.0,"   Variable 1: \({7,749}\)   Variable 1 per household: \({5}\)  Variable 3: \({607}\)   Variable 4: \({3.8}\)  Variable 5: \({3.96}\)            ",Seed: 89360; ans1: 485.6 [score]; ans2: 5890 [score]; ans3: 122125 [score]; ans4: 6138 [score]; ans5: 409.2  [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 89360; ans1: 485.6 [score]; ans2: 28598.1 [score]; ans3: 144833.1 [score]; ans4: 29802.3 [score]; ans5: 1986.8 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_62210219,Walters,Kathleen,k.walters@student.example.com,Finished,23 July 2025  9:10 AM,23 July 2025  10:18 AM,1 hour 7 mins,100.0,"   Variable 1: \({8,748}\)   Variable 1 per household: \({3}\)  Variable 3: \({712}\)   Variable 4: \({2.7}\)  Variable 5: \({2.81}\)            ",Seed: 406890; ans1: 569.6 [score]; ans2: 7873.2 [score]; ans3: 139093.2 [score]; ans4: 8194.0 [score]; ans5: 546.3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 406890; ans1: 569.6 [score]; ans2: 26907.4 [score]; ans3: 158127.4 [score]; ans4: 28003.7 [score]; ans5: 1866.9 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_79975161,Anderson,John,j.anderson@student.example.com,Finished,23 July 2025  9:14 AM,23 July 2025  9:39 AM,24 mins 32 secs,100.0,"   Variable 1: \({3,241}\)   Variable 1 per household: \({3}\)  Variable 3: \({667}\)   Variable 4: \({1.2}\)  Variable 5: \({3.83}\)            ",Seed: 207351; ans1: 533.6 [score]; ans2: 1297.2 [score]; ans3: 49912.2 [score]; ans4: 4140.2 [score]; ans5: 276.0 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 207351; ans1: 533.6 [score]; ans2: 4150.6 [score]; ans3: 52765.6 [score]; ans4: 13247.2 [score]; ans5: 883.1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_36189854,Johnson,Kevin,k.johnson@student.example.com,Finished,23 July 2025  10:03 AM,23 July 2025  10:12 AM,8 mins 53 secs,100.0,"   Variable 1: \({7,184}\)   Variable 1 per household: \({6}\)  Variable 3: \({550}\)   Variable 4: \({3.0}\)  Variable 5: \({3.22}\)            ",Seed: 229711; ans1: 440 [score]; ans2: 3592.0 [score]; ans3: 111352 [score]; ans4: 3854.3 [score]; ans5: 257.0 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 229711; ans1: 440 [score]; ans2: 18965.8 [score]; ans3: 126725.8 [score]; ans4: 20356.6 [score]; ans5: 1357.1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_38803723,Harris,Todd,t.harris@student.example.com,Finished,23 July 2025  11:28 AM,23 July 2025  12:04 PM,36 mins 8 secs,80.0,"   Variable 1: \({5,954}\)   Variable 1 per household: \({5}\)  Variable 3: \({531}\)   Variable 4: \({4.5}\)  Variable 5: \({0.52}\)            ",Seed: 442414; ans1: 424.8 [score]; ans2: 18004.9 [score]; ans3: 107314.9 [score]; ans4: 10402.8 [score]; ans5: 693.5 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 0 | prt2-1-F | prt2-2-F | prt2-3-F | prt2-4-F; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-F | prt4-4-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 442414; ans1: 424.8 [score]; ans2: 22763.3 [score]; ans3: 112073.3 [score]; ans4: 2630.4 [score]; ans5: 175.4 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_43110593,Oliver,Denise,d.oliver@student.example.com,Finished,23 July 2025  11:31 AM,23 July 2025  11:53 AM,21 mins 41 secs,100.0,"   Variable 1: \({8,460}\)   Variable 1 per household: \({5}\)  Variable 3: \({537}\)   Variable 4: \({0.7}\)  Variable 5: \({2.55}\)            ",Seed: 898836; ans1: 429.6 [score]; ans2: 1184.4 [score]; ans3: 128084.4 [score]; ans4: 4313.6 [score]; ans5: 287.6 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 898836; ans1: 429.6 [score]; ans2: 5088.2 [score]; ans3: 131988.2 [score]; ans4: 18535.5 [score]; ans5: 1235.7 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_25785041,Mcknight,Jonathan,j.mcknight@student.example.com,Finished,23 July 2025  12:47 PM,23 July 2025  1:16 PM,28 mins 48 secs,100.0,"   Variable 1: \({7,132}\)   Variable 1 per household: \({5}\)  Variable 3: \({746}\)   Variable 4: \({0.9}\)  Variable 5: \({1.4}\)            ",Seed: 451210; ans1: 596.8 [score]; ans2: 1283.8 [score]; ans3: 108263.8 [score]; ans4: 1997.0 [score]; ans5: 133.1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 451210; ans1: 596.8 [score]; ans2: 7661.5 [score]; ans3: 114641.5 [score]; ans4: 11917.9 [score]; ans5: 794.5 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_22916746,Nielsen,Marcus,m.nielsen@student.example.com,Finished,23 July 2025  1:10 PM,23 July 2025  3:51 PM,2 hours 41 mins,80.0,"   Variable 1: \({8,084}\)   Variable 1 per household: \({6}\)  Variable 3: \({626}\)   Variable 4: \({1.1}\)  Variable 5: \({1.36}\)            ",Seed: 393754; ans1: 500.8 [score]; ans2: 1482.1 [score]; ans3: 121260 [score]; ans4: 1832.4 [score]; ans5: 122.2 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 0 | prt3-1-F | prt3-2-F; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 393754; ans1: 500.8 [score]; ans2: 8906.6 [score]; ans3: 130166.6 [score]; ans4: 11011.8 [score]; ans5: 734.1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_83240469,Blanchard,Jane,j.blanchard@student.example.com,Finished,23 July 2025  1:12 PM,23 July 2025  1:16 PM,4 mins 40 secs,100.0,"   Variable 1: \({8,609}\)   Variable 1 per household: \({4}\)  Variable 3: \({654}\)   Variable 4: \({1.3}\)  Variable 5: \({2.53}\)            ",Seed: 438858; ans1: 523.2 [score]; ans2: 2798.9 [score]; ans3: 131933.9 [score]; ans4: 5447.1 [score]; ans5: 363.1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 438858; ans1: 523.2 [score]; ans2: 11711.0 [score]; ans3: 140846.0 [score]; ans4: 22791.4 [score]; ans5: 1519.4 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_30846586,Scott,Jeffrey,j.scott@student.example.com,Finished,23 July 2025  1:48 PM,23 July 2025  1:55 PM,7 mins 30 secs,100.0,"   Variable 1: \({2,048}\)   Variable 1 per household: \({3}\)  Variable 3: \({754}\)   Variable 4: \({3.5}\)  Variable 5: \({1.72}\)            ",Seed: 294648; ans1: 603.2 [score]; ans2: 2389.3 [score]; ans3: 33109.3 [score]; ans4: 1174.2 [score]; ans5: 78.3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 294648; ans1: 603.2 [score]; ans2: 8647.5 [score]; ans3: 39367.5 [score]; ans4: 4249.6 [score]; ans5: 283.3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_65441675,Williams,John,j.williams@student.example.com,Finished,23 July 2025  2:03 PM,23 July 2025  3:28 PM,1 hour 24 mins,100.0,"   Variable 1: \({9,796}\)   Variable 1 per household: \({6}\)  Variable 3: \({577}\)   Variable 4: \({2.7}\)  Variable 5: \({1.79}\)            ",Seed: 183508; ans1: 461.6 [score]; ans2: 4408.2 [score]; ans3: 151348.2 [score]; ans4: 2922.48 [score]; ans5: 194.83 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 183508; ans1: 461.6 [score]; ans2: 24417.9 [score]; ans3: 171357.9 [score]; ans4: 16188.2 [score]; ans5: 1079.2 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_41352676,Wilson,Christine,c.wilson@student.example.com,Finished,23 July 2025  2:34 PM,23 July 2025  2:35 PM,1 min 33 secs,100.0,"   Variable 1: \({9,915}\)   Variable 1 per household: \({5}\)  Variable 3: \({670}\)   Variable 4: \({1.4}\)  Variable 5: \({1.73}\)            ",Seed: 519435; ans1: 536 [score]; ans2: 2776.2 [score]; ans3: 151501.2 [score]; ans4: 3430.6 [score]; ans5: 228.7 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 519435; ans1: 536 [score]; ans2: 14880.4 [score]; ans3: 163605.4 [score]; ans4: 18388.0 [score]; ans5: 1225.9 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_17096534,Castro,Ronald,r.castro@student.example.com,Finished,23 July 2025  3:04 PM,23 July 2025  3:15 PM,11 mins 32 secs,100.0,"   Variable 1: \({8,621}\)   Variable 1 per household: \({6}\)  Variable 3: \({736}\)   Variable 4: \({3.0}\)  Variable 5: \({3.4}\)            ",Seed: 643332; ans1: 588.8 [score]; ans2: 4311.0 [score]; ans3: 133626.0 [score]; ans4: 4885.8 [score]; ans5: 325.7 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 643332; ans1: 588.8 [score]; ans2: 30456.3 [score]; ans3: 159771.3 [score]; ans4: 34517.1 [score]; ans5: 2301.1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_19967695,Jones,Crystal,c.jones@student.example.com,Finished,23 July 2025  3:44 PM,23 July 2025  3:54 PM,10 mins 13 secs,100.0,"   Variable 1: \({8,935}\)   Variable 1 per household: \({6}\)  Variable 3: \({714}\)   Variable 4: \({0.6}\)  Variable 5: \({2.87}\)            ",Seed: 135118; ans1: 571.2 [score]; ans2: 893.4 [score]; ans3: 134918.4 [score]; ans4: 4274.4 [score]; ans5: 285.0 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 135118; ans1: 571.2 [score]; ans2: 6124.4 [score]; ans3: 140149.4 [score]; ans4: 29295.1 [score]; ans5: 1953.0 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_20447173,Jennings,Sandra,s.jennings@student.example.com,Finished,23 July 2025  3:46 PM,23 July 2025  4:04 PM,17 mins 55 secs,100.0,"   Variable 1: \({9,109}\)   Variable 1 per household: \({3}\)  Variable 3: \({664}\)   Variable 4: \({1.9}\)  Variable 5: \({0.95}\)            ",Seed: 628218; ans1: 531.2 [score]; ans2: 5769.0 [score]; ans3: 142404.0 [score]; ans4: 2884.5 [score]; ans5: 192.3 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 628218; ans1: 531.2 [score]; ans2: 18387.1 [score]; ans3: 155022.1 [score]; ans4: 9193.5 [score]; ans5: 612.9 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_41269352,Cooper,Peter,p.cooper@student.example.com,Finished,23 July 2025  4:04 PM,23 July 2025  4:09 PM,4 mins 52 secs,100.0,"   Variable 1: \({2,365}\)   Variable 1 per household: \({3}\)  Variable 3: \({713}\)   Variable 4: \({4.4}\)  Variable 5: \({2.76}\)            ",Seed: 936209; ans1: 570.4 [score]; ans2: 3468.7 [score]; ans3: 38943.7 [score]; ans4: 2175.8 [score]; ans5: 145.1 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 936209; ans1: 570.4 [score]; ans2: 11871.2 [score]; ans3: 47346.2 [score]; ans4: 7446.5 [score]; ans5: 496.4 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
id_87345354,George,Christine,c.george@student.example.com,Finished,23 July 2025  4:42 PM,23 July 2025  4:52 PM,10 mins 44 secs,100.0,"   Variable 1: \({9,069}\)   Variable 1 per household: \({6}\)  Variable 3: \({643}\)   Variable 4: \({4.1}\)  Variable 5: \({2.27}\)            ",Seed: 745505; ans1: 514.4 [score]; ans2: 6199.2 [score]; ans3: 142234.2 [score]; ans4: 3432.24 [score]; ans5: 228.6 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-F | prt2-2-F | prt2-3-T; prt3: # = 1 | prt3-1-F | prt3-2-T; prt4: # = 1 | prt4-1-F | prt4-2-F | prt4-3-T; prt5: # = 1 | prt5-1-F | prt5-2-T,Seed: 745505; ans1: 514.4 [score]; ans2: 38253.8 [score]; ans3: 174288.8 [score]; ans4: 21179.5 [score]; ans5: 1412.0 [score]; prt1: # = 1 | prt1-1-T; prt2: # = 1 | prt2-1-T; prt3: # = 1 | prt3-1-T; prt4: # = 1 | prt4-1-T; prt5: # = 1 | prt5-1-T
